City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
237,Xining,CN,2022-08-11 04:50:29,36.6167,101.7667,81.81,55,77,3.87,broken clouds
238,Leningradskiy,RU,2022-08-11 04:48:01,69.3833,178.4167,49.55,76,53,6.67,broken clouds
239,Constitucion,CL,2022-08-11 04:48:12,-35.3333,-72.4167,46.96,84,0,6.89,clear sky
240,Yeroham,IL,2022-08-11 04:50:29,30.9872,34.9314,72.91,76,0,3.76,clear sky
241,Basay,PH,2022-08-11 04:50:30,9.4087,122.64,85.26,69,39,4.54,scattered clouds
242,Oyem,GA,2022-08-11 04:50:31,1.5995,11.5793,67.26,97,93,3.18,overcast clouds
243,Port Hueneme,US,2022-08-11 04:50:31,34.1478,-119.1951,82.78,75,0,4.61,clear sky
244,Baturaja,ID,2022-08-11 04:50:31,-4.1333,104.1667,90.3,49,26,4.65,scattered clouds
245,Dingle,PH,2022-08-11 04:50:32,10.9995,122.6711,86.61,69,72,5.84,broken clouds
246,Castro,BR,2022-08-11 04:40:33,-24.7911,-50.0119,42.93,98,72,4.32,broken clouds
247,Pokaran,IN,2022-08-11 04:50:33,26.9167,71.9167,92.62,51,32,15.93,scattered clouds
248,Richards Bay,ZA,2022-08-11 04:41:48,-28.783,32.0377,62.13,85,40,2.77,scattered clouds
249,Guerrero Negro,MX,2022-08-11 04:50:33,27.9769,-114.0611,73.49,73,98,11.63,overcast clouds
250,Mount Gambier,AU,2022-08-11 04:50:34,-37.8333,140.7667,57.56,62,65,9.86,broken clouds
251,Skoghall,SE,2022-08-11 04:50:34,59.3232,13.4655,57.76,84,35,6.91,scattered clouds
252,Kribi,CM,2022-08-11 04:50:35,2.95,9.9167,74.8,92,93,6.53,light rain
253,Avera,US,2022-08-11 04:50:35,33.194,-82.5271,73.45,68,100,3.27,overcast clouds
254,Borovoy,RU,2022-08-11 04:50:36,55.4333,86.0833,78.08,53,0,6.71,clear sky
255,Solton,RU,2022-08-11 04:50:36,52.8429,86.4787,78.26,53,65,2.71,broken clouds
256,San Rafael,AR,2022-08-11 04:49:58,-34.6177,-68.3301,48.31,49,0,4.92,clear sky
257,Chiusi,IT,2022-08-11 04:50:37,43.016,11.9475,68.32,78,83,3.91,broken clouds
258,Bilibino,RU,2022-08-11 04:50:37,68.0546,166.4372,74.26,48,43,11.14,scattered clouds
259,Severnyy,RU,2022-08-11 04:41:49,50.677,36.5532,64.44,88,0,8.95,clear sky
260,Kamenka,RU,2022-08-11 04:50:38,51.3223,42.7678,78.37,44,68,10.87,broken clouds
261,Urucara,BR,2022-08-11 04:50:38,-2.5364,-57.76,73.13,62,95,0.63,overcast clouds
262,Praia Da Vitoria,PT,2022-08-11 04:50:39,38.7333,-27.0667,70.05,83,75,9.86,broken clouds
263,Olafsvik,IS,2022-08-11 04:50:39,64.8945,-23.7142,49.14,80,100,8.34,overcast clouds
264,Manga,BF,2022-08-11 04:50:40,11.6636,-1.0731,73.27,90,73,7.18,broken clouds
265,Oyama,JP,2022-08-11 04:50:40,36.3,139.8,92.59,42,20,15.26,few clouds
266,Nizwa,OM,2022-08-11 04:50:40,22.9333,57.5333,95.77,31,94,4.41,overcast clouds
267,Manoharpur,IN,2022-08-11 04:50:41,27.3,75.95,84.09,66,69,20.89,light rain
268,Wewak,PG,2022-08-11 04:50:44,-3.5534,143.6268,84.31,70,66,5.46,light rain
269,Thunder Bay,CA,2022-08-11 04:50:45,48.4001,-89.3168,60.71,72,0,3.44,clear sky
270,Kupang,ID,2022-08-11 04:50:45,-10.1667,123.5833,86.58,62,75,6.91,broken clouds
271,Nushki,PK,2022-08-11 04:51:48,29.5542,66.0215,92.32,34,1,5.35,clear sky
272,Dakar,SN,2022-08-11 04:51:49,14.6937,-17.4441,79.68,75,95,15.26,overcast clouds
273,Kuala Pilah,MY,2022-08-11 04:51:50,2.7389,102.2487,92.14,50,85,4.59,overcast clouds
274,Krasnyy Chikoy,RU,2022-08-11 04:51:50,50.3643,108.7512,74.19,37,12,6.93,few clouds
275,Nouadhibou,MR,2022-08-11 04:51:50,20.931,-17.0347,71.58,83,62,18.41,broken clouds
276,Cabo San Lucas,MX,2022-08-11 04:51:51,22.8909,-109.9124,84.61,80,92,9.13,overcast clouds
277,Walvis Bay,NA,2022-08-11 04:51:51,-22.9575,14.5053,52.09,100,2,3.44,clear sky
278,Caravelas,BR,2022-08-11 04:51:52,-17.7125,-39.2481,70.21,78,21,12.26,few clouds
279,Comodoro Rivadavia,AR,2022-08-11 04:51:52,-45.8667,-67.5,48.06,61,0,3.44,clear sky
280,Glendive,US,2022-08-11 04:51:53,47.1053,-104.7125,76.62,45,0,17.27,clear sky
281,Boende,CD,2022-08-11 04:51:53,-0.2167,20.8667,72.48,77,86,1.5,overcast clouds
282,Klyuchi,RU,2022-08-11 04:51:54,52.2667,79.1667,73.85,57,98,6.4,overcast clouds
283,Kahului,US,2022-08-11 04:51:54,20.8947,-156.47,84.22,72,20,26.46,few clouds
284,Narsaq,GL,2022-08-11 04:51:54,60.9167,-46.05,44.89,87,100,6.51,overcast clouds
285,Hambantota,LK,2022-08-11 04:51:55,6.1241,81.1185,88.14,62,20,18.41,few clouds
286,Tateyama,JP,2022-08-11 04:51:55,34.9833,139.8667,82.92,82,90,20.76,overcast clouds
287,Alberton,CA,2022-08-11 04:51:56,46.8168,-64.0654,64.27,87,93,6.35,overcast clouds
288,Tabou,CI,2022-08-11 04:51:56,4.423,-7.3528,73.62,83,77,6.35,broken clouds
289,Thompson,CA,2022-08-11 04:51:56,55.7435,-97.8558,51.96,87,0,0.0,clear sky
290,Nishihara,JP,2022-08-11 04:51:57,26.1842,127.7558,87.46,79,75,5.75,mist
291,San Patricio,US,2022-08-11 04:51:57,28.017,-97.5169,85.89,71,21,10.56,few clouds
292,Puri,IN,2022-08-11 04:51:58,19.8,85.85,81.12,78,99,11.54,heavy intensity rain
293,Portel,BR,2022-08-11 04:51:58,-1.9356,-50.8211,75.4,83,56,1.59,broken clouds
294,Ostrovnoy,RU,2022-08-11 04:51:59,68.0531,39.5131,58.73,87,100,29.3,light rain
295,Karoi,ZW,2022-08-11 04:51:59,-16.8099,29.6925,55.08,63,0,4.79,clear sky
296,Airai,TL,2022-08-11 04:52:00,-8.9266,125.4092,69.17,68,62,3.13,broken clouds
297,Labuan,MY,2022-08-11 04:52:00,5.2767,115.2417,91.76,58,20,3.44,few clouds
298,Yongan,CN,2022-08-11 04:52:00,39.6957,113.6871,84.87,47,4,2.75,clear sky
299,Fuyang,CN,2022-08-11 04:52:01,32.9,115.8167,99.48,42,98,13.65,overcast clouds
300,Guadalupe Victoria,MX,2022-08-11 04:52:01,32.2869,-115.105,94.95,45,27,10.87,scattered clouds
301,Gizo,SB,2022-08-11 04:52:02,-8.103,156.8419,82.69,71,83,2.1,light rain
302,Penzance,GB,2022-08-11 04:52:02,50.1186,-5.5371,63.28,72,0,10.83,clear sky
303,Alekseyevskoye,RU,2022-08-11 04:52:03,55.3071,50.1135,67.15,71,84,8.9,broken clouds
304,Tchaourou,BJ,2022-08-11 04:52:03,8.8865,2.5975,69.15,96,100,4.21,overcast clouds
305,Antofagasta,CL,2022-08-11 04:52:03,-23.65,-70.4,56.48,83,13,1.92,few clouds
306,Bambanglipuro,ID,2022-08-11 04:52:04,-7.95,110.2833,82.58,75,64,13.02,broken clouds
307,Cacador,BR,2022-08-11 04:52:04,-26.7753,-51.015,41.52,99,85,2.01,overcast clouds
308,Karachi,PK,2022-08-11 04:48:10,24.9056,67.0822,89.42,79,75,4.61,smoke
309,Vanavara,RU,2022-08-11 04:52:05,60.34,102.2797,65.64,67,98,4.74,overcast clouds
310,Carnarvon,AU,2022-08-11 04:52:05,-24.8667,113.6333,69.8,27,0,13.67,clear sky
311,Asau,RO,2022-08-11 04:52:06,46.4333,26.4,60.28,74,20,5.61,few clouds
312,Prainha,BR,2022-08-11 04:52:06,-1.8,-53.48,74.32,67,83,2.06,broken clouds
313,Tahe,CN,2022-08-11 04:52:07,52.3333,124.7333,65.75,62,99,6.6,light rain
314,Sakakah,SA,2022-08-11 04:52:07,29.9697,40.2064,89.17,26,0,10.69,clear sky
315,Padang,ID,2022-08-11 04:52:07,-0.9492,100.3543,87.85,65,79,6.2,broken clouds
316,Pacifica,US,2022-08-11 04:52:08,37.6138,-122.4869,67.82,90,20,19.57,few clouds
317,Victor Harbor,AU,2022-08-11 04:52:08,-35.5667,138.6167,55.0,75,44,1.01,light rain
318,Mackenzie,CA,2022-08-11 04:53:09,55.2999,-123.1698,68.22,52,0,2.3,clear sky
319,Cidreira,BR,2022-08-11 04:53:09,-30.1811,-50.2056,58.17,80,82,2.1,broken clouds
320,Manicaragua,CU,2022-08-11 04:53:10,22.1494,-79.9736,75.65,97,77,4.79,broken clouds
321,Khatanga,RU,2022-08-11 04:53:10,71.9667,102.5,46.38,60,100,14.27,overcast clouds
322,Miranpur,IN,2022-08-11 04:53:10,29.3,77.9333,87.31,57,99,10.56,overcast clouds
323,Faya,SA,2022-08-11 04:53:11,18.3851,42.4509,64.92,72,90,3.44,overcast clouds
324,Waipawa,NZ,2022-08-11 04:53:11,-41.4122,175.5153,42.15,78,81,7.18,broken clouds
325,Eureka,US,2022-08-11 04:53:12,40.8021,-124.1637,63.63,88,24,1.01,few clouds
326,Fort Dodge,US,2022-08-11 04:53:12,42.4975,-94.168,69.8,88,0,3.44,clear sky
327,Salinopolis,BR,2022-08-11 04:53:12,-0.6136,-47.3561,77.97,85,76,9.42,broken clouds
328,Onguday,RU,2022-08-11 04:53:13,50.75,86.15,75.78,44,36,3.44,scattered clouds
329,Kloulklubed,PW,2022-08-11 04:53:13,7.0419,134.2556,77.5,67,33,2.01,scattered clouds
330,Viedma,AR,2022-08-11 04:53:14,-40.8135,-62.9967,51.53,58,100,18.01,overcast clouds
331,Oistins,BB,2022-08-11 04:53:14,13.0667,-59.5333,82.49,83,75,9.22,broken clouds
332,Finnsnes,NO,2022-08-11 04:53:15,69.2296,17.9811,57.81,85,86,28.07,light rain
333,Urengoy,RU,2022-08-11 04:53:15,65.9667,78.3667,59.9,52,27,7.31,scattered clouds
334,Agidel,RU,2022-08-11 04:53:16,55.9077,53.9355,65.93,65,73,11.65,broken clouds
335,Chulym,RU,2022-08-11 04:53:16,55.0997,80.9572,77.85,45,90,10.54,overcast clouds
336,Codrington,AU,2022-08-11 04:53:16,-38.2667,141.9667,57.96,62,86,13.87,overcast clouds
337,Barranca,PE,2022-08-11 04:53:17,-10.75,-77.7667,60.57,86,73,5.7,broken clouds
338,Gisborne,NZ,2022-08-11 04:53:17,-38.6533,178.0042,50.22,73,43,14.5,scattered clouds
339,Severo-Kurilsk,RU,2022-08-11 04:50:20,50.6789,156.125,60.98,79,13,6.46,few clouds
340,Port Hedland,AU,2022-08-11 04:53:18,-20.3167,118.5667,80.65,26,2,14.97,clear sky
341,Zhob,PK,2022-08-11 04:53:18,31.3411,69.4481,83.77,51,25,2.26,scattered clouds
342,Tyshkivka,UA,2022-08-11 04:53:19,48.4967,30.9423,63.23,87,92,15.99,overcast clouds
343,Saint George,US,2022-08-11 04:51:01,37.1041,-113.5841,84.79,49,0,6.91,clear sky
344,Hirara,JP,2022-08-11 04:53:19,24.8,125.2833,89.87,70,40,3.44,scattered clouds
345,Opuwo,NA,2022-08-11 04:53:20,-18.0607,13.84,59.23,26,0,6.24,clear sky
346,Linhares,BR,2022-08-11 04:53:20,-19.3911,-40.0722,66.52,76,93,3.74,overcast clouds
347,Sribne,UA,2022-08-11 04:53:21,50.6638,32.9187,65.46,84,100,13.78,overcast clouds
348,Manaure,CO,2022-08-11 04:53:21,11.7751,-72.4445,81.86,75,100,9.62,overcast clouds
349,Dunedin,NZ,2022-08-11 04:53:22,-45.8742,170.5036,46.8,62,55,5.99,broken clouds
350,Florianopolis,BR,2022-08-11 04:49:09,-27.6146,-48.5012,56.43,77,40,18.41,scattered clouds
351,Jaque,PA,2022-08-11 04:53:22,7.5175,-78.1703,77.49,90,100,1.48,moderate rain
352,Twin Falls,US,2022-08-11 04:53:23,42.3505,-114.6445,65.93,67,100,6.87,overcast clouds
353,Ukholovo,RU,2022-08-11 04:53:23,53.7929,40.4892,66.76,75,100,11.68,overcast clouds
354,Eyrarbakki,IS,2022-08-11 04:53:23,63.863,-21.1481,48.25,81,100,4.25,overcast clouds
355,Dryden,CA,2022-08-11 04:53:24,49.7833,-92.7503,59.29,72,0,4.61,clear sky
356,Bubaque,GW,2022-08-11 04:53:24,11.2833,-15.8333,80.33,82,99,10.27,moderate rain
357,Parrita,CR,2022-08-11 04:53:25,9.5201,-84.3225,76.21,90,98,1.61,overcast clouds
358,Staryy Nadym,RU,2022-08-11 04:53:25,65.6118,72.6842,61.25,48,65,9.6,broken clouds
359,Chaplynka,UA,2022-08-11 04:53:26,46.3651,33.5403,81.97,38,82,13.71,broken clouds
360,Namatanai,PG,2022-08-11 04:53:26,-3.6667,152.4333,82.99,73,98,6.64,light rain
361,Honiara,SB,2022-08-11 04:50:49,-9.4333,159.95,83.25,76,62,4.54,broken clouds
362,San Cristobal,VE,2022-08-11 04:53:27,7.7669,-72.225,71.78,92,100,3.04,overcast clouds
363,Kardailovo,RU,2022-08-11 04:53:27,51.5386,53.9042,83.97,38,8,3.15,clear sky
364,Vao,NC,2022-08-11 04:54:28,-22.6667,167.4833,68.13,59,0,22.21,clear sky
365,Akure,NG,2022-08-11 04:54:28,7.2526,5.1931,69.35,97,100,4.7,overcast clouds
366,Hit,IQ,2022-08-11 04:54:29,33.6416,42.8251,89.74,37,0,20.13,clear sky
367,Gigmoto,PH,2022-08-11 04:54:29,13.7796,124.39,84.85,73,58,4.25,broken clouds
368,Dubbo,AU,2022-08-11 04:54:30,-32.25,148.6167,59.13,58,40,16.11,light rain
369,Alofi,NU,2022-08-11 04:54:30,-19.0595,-169.9187,78.69,73,11,9.22,few clouds
370,Tucurui,BR,2022-08-11 04:54:31,-3.7661,-49.6725,75.69,58,48,4.03,scattered clouds
371,Ponta Do Sol,PT,2022-08-11 04:53:54,32.6667,-17.1,69.71,89,19,3.4,few clouds
372,Longyearbyen,SJ,2022-08-11 04:54:31,78.2186,15.6401,48.04,71,75,17.27,broken clouds
373,Buchanan,LR,2022-08-11 04:54:32,5.8808,-10.0467,75.2,84,99,8.52,overcast clouds
374,Montepuez,MZ,2022-08-11 04:54:32,-13.1256,38.9997,66.29,74,0,5.37,clear sky
375,Shingu,JP,2022-08-11 04:54:32,33.7333,135.9833,86.95,66,76,6.31,broken clouds
376,Saint-Augustin,CA,2022-08-11 04:54:33,51.226,-58.6502,54.43,94,0,6.31,clear sky
377,Mecca,SA,2022-08-11 04:52:21,21.4267,39.8261,88.36,64,78,2.75,broken clouds
378,Smolenskoye,RU,2022-08-11 04:54:33,52.3044,85.0781,78.33,46,99,4.27,overcast clouds
379,Zhuzhou,CN,2022-08-11 04:51:23,27.8333,113.15,96.93,33,69,6.76,broken clouds
380,Dibulla,CO,2022-08-11 04:54:34,11.2725,-73.3091,78.01,86,100,5.57,overcast clouds
381,Westerland,DE,2022-08-11 04:54:34,54.9079,8.3033,57.22,94,1,4.61,clear sky
382,Le Port,RE,2022-08-11 04:54:35,-20.9373,55.2919,70.25,63,19,6.06,few clouds
383,San Quintin,MX,2022-08-11 04:54:35,30.4833,-115.95,72.73,78,78,9.17,broken clouds
384,Evensk,RU,2022-08-11 04:53:59,61.95,159.2333,53.98,93,100,1.39,light rain
385,Atherton,GB,2022-08-11 04:54:36,53.5237,-2.4935,62.29,85,8,2.64,clear sky
386,Margate,GB,2022-08-11 04:54:36,51.3813,1.3862,66.9,97,0,3.0,clear sky
387,Sorong,ID,2022-08-11 04:54:37,-0.8833,131.25,82.56,72,14,6.08,few clouds
388,Kharp,RU,2022-08-11 04:54:37,66.8014,65.8081,56.23,56,100,3.98,overcast clouds
389,Tiznit,MA,2022-08-11 04:54:38,29.5833,-9.5,69.58,53,0,2.06,clear sky
390,Guarapari,BR,2022-08-11 04:51:17,-20.6667,-40.4975,73.89,68,100,6.67,overcast clouds
391,Alice Springs,AU,2022-08-11 04:54:38,-23.7,133.8833,56.75,77,100,4.61,overcast clouds
392,Dzilam Gonzalez,MX,2022-08-11 04:54:39,21.2833,-88.9333,74.05,93,82,2.13,broken clouds
393,Starobaltachevo,RU,2022-08-11 04:54:39,56.0013,55.9213,68.61,81,98,9.08,overcast clouds
394,Teya,RU,2022-08-11 04:54:40,60.3778,92.6267,67.14,47,6,8.59,clear sky
395,Qaqortoq,GL,2022-08-11 04:54:40,60.7167,-46.0333,45.45,89,100,6.42,overcast clouds
396,Souillac,MU,2022-08-11 04:54:41,-20.5167,57.5167,70.18,64,75,12.66,broken clouds
397,Tenosique,MX,2022-08-11 04:54:41,17.4833,-91.4333,73.04,98,100,3.67,overcast clouds
398,Manggar,ID,2022-08-11 04:54:42,-2.8833,108.2667,86.02,68,59,12.55,broken clouds
399,Nuuk,GL,2022-08-11 04:54:42,64.1835,-51.7216,42.33,89,12,7.81,few clouds
400,Sorland,NO,2022-08-11 04:54:42,67.667,12.6934,53.46,85,71,33.89,broken clouds
401,Bossier City,US,2022-08-11 04:51:12,32.516,-93.7321,78.98,86,0,6.91,clear sky
402,Lovington,US,2022-08-11 04:54:43,32.944,-103.3485,77.85,54,97,6.22,overcast clouds
403,Chimbote,PE,2022-08-11 04:52:17,-9.0853,-78.5783,61.7,85,83,5.14,broken clouds
404,Ambon,ID,2022-08-11 04:54:44,-3.6954,128.1814,84.34,74,40,4.61,light rain
405,Kiunga,PG,2022-08-11 04:54:44,-6.1219,141.2906,79.83,89,80,4.38,broken clouds
406,Borazjan,IR,2022-08-11 04:54:44,29.2666,51.2159,100.47,39,33,3.47,scattered clouds
407,Whitehorse,CA,2022-08-11 04:50:11,60.7161,-135.0538,51.03,91,75,3.44,broken clouds
408,Saint-Georges,GD,2022-08-11 04:50:26,12.0564,-61.7485,80.28,83,20,6.91,few clouds
409,Healdsburg,US,2022-08-11 04:54:45,38.6105,-122.8692,66.43,69,0,2.46,clear sky
410,Kavieng,PG,2022-08-11 04:54:46,-2.5744,150.7967,82.89,75,64,8.08,light rain
411,Hay River,CA,2022-08-11 04:54:46,60.8156,-115.7999,60.76,82,75,4.61,broken clouds
412,Strezhevoy,RU,2022-08-11 04:55:26,60.7333,77.5889,67.89,41,25,6.24,scattered clouds
413,Quelimane,MZ,2022-08-11 04:55:47,-17.8786,36.8883,62.55,94,1,0.0,fog
414,Maumere,ID,2022-08-11 04:55:47,-8.6199,122.2111,81.81,73,87,2.66,overcast clouds
415,Karratha,AU,2022-08-11 04:55:48,-20.7377,116.8463,77.09,17,0,18.97,clear sky
416,Fortuna,US,2022-08-11 04:55:48,40.5982,-124.1573,63.36,92,100,6.91,overcast clouds
417,Trairi,BR,2022-08-11 04:52:57,-3.2778,-39.2689,75.38,82,82,10.51,broken clouds
418,Arman,RU,2022-08-11 04:55:49,59.7,150.1667,64.02,97,100,1.59,moderate rain
419,Kastrakion,GR,2022-08-11 04:55:49,39.7156,21.6181,74.32,46,22,1.5,few clouds
420,Colonelganj,IN,2022-08-11 04:55:50,27.1333,81.7,91.47,52,89,22.57,overcast clouds
421,Hasaki,JP,2022-08-11 04:55:50,35.7333,140.8333,95.29,80,53,23.82,light rain
422,Bud,US,2022-08-11 04:55:50,39.447,-86.1758,68.05,94,0,3.27,clear sky
423,Sarkand,KZ,2022-08-11 04:55:51,45.41,79.9186,81.1,32,15,6.55,few clouds
424,Los Banos,PH,2022-08-11 04:55:51,14.1667,121.1833,87.8,70,96,3.8,overcast clouds
425,Mogadishu,SO,2022-08-11 04:51:03,2.0371,45.3438,76.87,78,75,18.41,broken clouds
426,Ilinskiy,RU,2022-08-11 04:55:52,55.619,38.1182,64.78,72,0,4.47,clear sky
427,Goure,NE,2022-08-11 04:55:52,13.9835,10.2704,80.92,61,100,19.39,light rain
428,Tuatapere,NZ,2022-08-11 04:55:53,-46.1333,167.6833,43.93,71,20,3.65,few clouds
429,Nijar,ES,2022-08-11 04:55:53,36.9665,-2.206,77.65,39,0,5.75,clear sky
430,Pokoynoye,RU,2022-08-11 04:55:54,44.8097,44.2517,83.62,42,0,17.27,clear sky
431,Roma,US,2022-08-11 04:51:07,43.2128,-75.4557,64.67,93,0,1.01,clear sky
432,Vyazemskiy,RU,2022-08-11 04:55:54,47.5378,134.7525,76.06,50,20,9.08,few clouds
433,Hobyo,SO,2022-08-11 04:55:55,5.3505,48.5268,78.39,75,80,22.26,broken clouds
434,Nemuro,JP,2022-08-11 04:55:55,43.3236,145.575,68.0,96,89,16.04,overcast clouds
435,Dawlatabad,AF,2022-08-11 04:55:56,36.4141,64.9053,84.92,18,0,9.06,clear sky
436,Teodoro Sampaio,BR,2022-08-11 04:55:56,-22.5325,-52.1675,48.2,94,0,4.27,clear sky
437,Korem,ET,2022-08-11 04:55:56,12.5058,39.5228,57.83,84,100,0.87,light rain
438,Grindavik,IS,2022-08-11 04:55:57,63.8424,-22.4338,48.67,93,100,9.22,overcast clouds
439,Vung Tau,VN,2022-08-11 04:55:57,10.346,107.0843,81.7,77,100,15.35,overcast clouds
440,Isangel,VU,2022-08-11 04:55:58,-19.55,169.2667,77.11,57,75,11.5,broken clouds
441,Dali,CN,2022-08-11 04:55:58,25.7,100.1833,79.43,49,49,2.53,scattered clouds
442,Arcachon,FR,2022-08-11 04:55:59,44.5875,-1.0519,71.92,48,0,3.44,clear sky
443,Kaitong,CN,2022-08-11 04:55:59,44.8135,123.15,80.76,37,4,9.37,clear sky
444,Gold Coast,AU,2022-08-11 04:53:24,-28.0,153.4333,68.9,79,75,12.66,broken clouds
445,Pangai,TO,2022-08-11 04:56:00,-19.8,-174.35,80.71,94,75,9.22,broken clouds
446,Bahia Blanca,AR,2022-08-11 04:56:00,-38.7196,-62.2724,51.15,57,57,17.18,broken clouds
447,Kieta,PG,2022-08-11 04:56:00,-6.2167,155.6333,84.07,68,100,5.97,light rain
448,Ewa Beach,US,2022-08-11 04:56:01,21.3156,-158.0072,80.55,72,100,21.36,overcast clouds
449,Meulaboh,ID,2022-08-11 04:56:01,4.1363,96.1285,83.55,66,100,3.13,overcast clouds
450,Lincoln,US,2022-08-11 04:51:03,40.8,-96.667,78.71,66,0,6.91,clear sky
451,San Policarpo,PH,2022-08-11 04:56:02,12.1791,125.5072,84.0,74,14,6.33,few clouds
452,Tevaitoa,PF,2022-08-11 04:56:03,-16.7833,-151.5,77.76,72,4,8.41,light rain
453,Mount Isa,AU,2022-08-11 04:56:03,-20.7333,139.5,83.97,15,49,4.61,scattered clouds
454,Paldiski,EE,2022-08-11 04:56:03,59.3567,24.0531,65.91,82,0,13.8,clear sky
455,Santa Isabel Do Rio Negro,BR,2022-08-11 04:56:04,-0.4139,-65.0192,73.44,76,96,2.93,overcast clouds
456,Nanortalik,GL,2022-08-11 04:56:04,60.1432,-45.2371,44.15,99,100,2.84,light rain
457,Harlingen,US,2022-08-11 04:56:08,26.1906,-97.6961,83.93,93,36,9.57,scattered clouds
458,Posse,BR,2022-08-11 04:56:08,-14.0931,-46.3694,70.18,34,36,0.72,scattered clouds
459,Ulladulla,AU,2022-08-11 04:56:08,-35.35,150.4667,62.46,57,100,7.36,overcast clouds
460,Santiago Del Estero,AR,2022-08-11 04:57:09,-27.7951,-64.2615,52.57,50,56,10.25,broken clouds
461,Kristianstad,SE,2022-08-11 04:57:09,56.0313,14.1524,56.95,85,0,1.14,clear sky
462,Vagur,FO,2022-08-11 04:57:10,61.4732,-6.8119,51.39,86,100,12.82,overcast clouds
463,Katsuura,JP,2022-08-11 04:57:10,35.1333,140.3,83.64,80,43,21.3,scattered clouds
464,Namibe,AO,2022-08-11 04:57:11,-15.1961,12.1522,59.99,89,3,2.75,clear sky
465,Flinders,AU,2022-08-11 04:57:11,-34.5833,150.8552,65.17,66,100,3.0,overcast clouds
466,Tripoli,LY,2022-08-11 04:57:11,32.8752,13.1875,78.8,70,0,3.15,clear sky
467,Yasnyy,RU,2022-08-11 04:57:12,51.0333,59.8742,75.27,49,1,5.06,clear sky
468,Pasni,PK,2022-08-11 04:57:12,25.2631,63.471,88.97,63,97,10.89,overcast clouds
469,Santo Domingo,DO,2022-08-11 04:54:27,18.5001,-69.9886,78.93,87,51,5.14,broken clouds
470,Pedernales,DO,2022-08-11 04:57:13,18.0384,-71.744,80.65,71,0,3.06,clear sky
471,Muroto,JP,2022-08-11 04:57:13,33.2833,134.15,84.76,74,80,7.31,broken clouds
472,Axim,GH,2022-08-11 04:57:14,4.8699,-2.2405,73.27,92,45,8.93,scattered clouds
473,Goderich,CA,2022-08-11 04:57:14,43.7501,-81.7165,71.91,64,12,17.9,few clouds
474,Bad Lauterberg,DE,2022-08-11 04:57:15,51.6327,10.4703,65.3,61,3,2.33,clear sky
