City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
386,Reisterstown,US,2022-08-03 00:52:54,39.4696,-76.8294,84.09,66,26,1.99
387,Aripuana,BR,2022-08-03 00:54:03,-9.1667,-60.6333,79.72,43,100,1.9
388,Shahr-E Kord,IR,2022-08-03 00:54:03,32.3256,50.8644,64.17,39,20,4.61
389,Chifeng,CN,2022-08-03 00:54:03,42.2683,118.9636,84.2,59,0,6.13
390,Geraldton,AU,2022-08-03 00:54:04,-28.7667,114.6,61.21,63,100,19.57
391,Hays,US,2022-08-03 00:54:04,30.0502,-98.0336,97.54,35,0,5.01
392,Udachnyy,RU,2022-08-03 00:54:05,66.4167,112.4,46.45,100,100,18.07
393,Erzin,TR,2022-08-03 00:54:05,36.9559,36.2,77.43,88,67,0.72
394,Rundu,NA,2022-08-03 00:54:06,-17.9333,19.7667,54.99,30,5,4.09
395,Porto Santo,PT,2022-08-03 00:54:06,33.072,-16.3415,70.18,78,75,12.66
396,Preeceville,CA,2022-08-03 00:54:07,51.95,-102.6677,57.16,85,88,24.14
397,Constitucion,CL,2022-08-03 00:54:07,-35.3333,-72.4167,48.18,76,0,5.53
398,Bima,ID,2022-08-03 00:53:22,-8.4667,118.7167,84.67,59,28,2.73
399,Dallas,US,2022-08-03 00:49:27,32.7668,-96.7836,101.01,32,20,11.5
400,Aykhal,RU,2022-08-03 00:54:08,66.0,111.5,42.8,97,100,19.48
401,Manduria,IT,2022-08-03 00:54:08,40.4018,17.6335,81.32,60,0,13.87
402,Eldorado,BR,2022-08-03 00:51:14,-23.7869,-54.2836,68.09,49,0,4.7
403,Toktogul,KG,2022-08-03 00:54:09,41.8708,72.9402,62.8,84,14,0.16
404,Labuhan,ID,2022-08-03 00:54:09,-6.8844,112.2051,79.27,83,100,6.44
405,Krasnoselkup,RU,2022-08-03 00:54:10,65.7,82.4667,51.96,64,18,13.4
406,Ponta Delgada,PT,2022-08-03 00:54:10,37.7333,-25.6667,66.92,82,20,3.44
407,Sao Filipe,CV,2022-08-03 00:54:11,14.8961,-24.4956,77.43,83,43,6.15
408,Leningradskiy,RU,2022-08-03 00:54:11,69.3833,178.4167,51.46,65,100,8.97
409,Aklavik,CA,2022-08-03 00:54:12,68.2191,-135.0107,53.92,62,100,13.38
410,Slonim,BY,2022-08-03 00:54:12,53.0867,25.3219,56.59,91,0,4.54
411,Orange,US,2022-08-03 00:54:13,33.7,-117.7675,95.07,50,6,4.0
412,Vuktyl,RU,2022-08-03 00:54:13,63.8567,57.3094,57.36,65,6,5.1
413,Narsaq,GL,2022-08-03 00:54:14,60.9167,-46.05,45.16,79,7,1.92
414,Fortuna,US,2022-08-03 00:54:14,40.5982,-124.1573,72.93,76,20,13.8
415,Taltal,CL,2022-08-03 00:54:14,-25.4,-70.4833,55.8,82,1,3.2
416,Nadym,RU,2022-08-03 00:54:15,65.5333,72.5167,60.51,57,19,1.88
417,Victoria,HK,2022-08-03 00:50:57,22.2855,114.1577,84.38,84,100,11.01
418,Alyangula,AU,2022-08-03 00:55:16,-13.8483,136.4192,80.01,71,92,10.54
419,Inhambane,MZ,2022-08-03 00:55:16,-23.865,35.3833,62.87,70,25,4.18
420,Bayir,TR,2022-08-03 00:55:17,37.2687,28.2167,66.72,41,0,4.07
421,Ketchikan,US,2022-08-03 00:55:17,55.3422,-131.6461,62.58,78,97,6.2
422,Henties Bay,NA,2022-08-03 00:55:18,-22.116,14.2845,53.13,76,28,6.6
423,Havoysund,NO,2022-08-03 00:55:18,70.9963,24.6622,52.03,94,100,4.47
424,Kolochava,UA,2022-08-03 00:55:19,48.4285,23.6959,56.37,88,0,4.63
425,Leshukonskoye,RU,2022-08-03 00:55:19,64.8989,45.7622,61.83,74,100,9.35
426,Mnogovershinnyy,RU,2022-08-03 00:55:19,53.9353,139.9242,59.13,93,100,3.38
427,Catia La Mar,VE,2022-08-03 00:55:20,10.6038,-67.0303,82.6,83,40,0.0
428,Puerto Narino,CO,2022-08-03 00:55:20,-3.7703,-70.3831,73.38,98,100,1.95
429,Shetpe,KZ,2022-08-03 00:55:21,44.1667,52.1167,77.99,37,0,5.3
430,Gondar,ET,2022-08-03 00:55:21,12.6,37.4667,56.34,90,100,1.34
431,Flinders,AU,2022-08-03 00:55:22,-34.5833,150.8552,63.05,64,68,8.01
432,Havelock,US,2022-08-03 00:55:22,34.8791,-76.9013,85.98,87,0,10.36
433,Acambay,MX,2022-08-03 00:55:23,19.9558,-99.8417,55.24,92,94,6.35
434,Kaseda,JP,2022-08-03 00:55:23,31.4167,130.3167,84.54,76,86,4.54
435,Iracoubo,GF,2022-08-03 00:55:24,5.4802,-53.2011,78.08,88,99,8.86
436,Pontes E Lacerda,BR,2022-08-03 00:55:24,-15.2261,-59.3353,76.6,41,0,2.77
437,Christchurch,NZ,2022-08-03 00:52:30,-43.5333,172.6333,64.33,29,25,10.36
438,Klaksvik,FO,2022-08-03 00:55:25,62.2266,-6.589,49.12,89,100,18.07
439,Mumbwa,ZM,2022-08-03 00:55:25,-14.9783,27.0619,56.32,75,13,6.71
440,Ostersund,SE,2022-08-03 00:52:28,63.1792,14.6357,54.05,87,75,11.5
441,Kulhudhuffushi,MV,2022-08-03 00:55:26,6.6221,73.07,80.89,79,100,21.09
442,Wajima,JP,2022-08-03 00:55:26,37.4,136.9,83.08,83,75,16.11
443,Egvekinot,RU,2022-08-03 00:55:27,66.3167,-179.1667,57.13,54,26,13.06
444,Rocha,UY,2022-08-03 00:55:27,-34.4833,-54.3333,52.3,97,86,5.82
445,Hervey Bay,AU,2022-08-03 00:54:18,-25.2986,152.8535,68.02,85,100,3.0
446,Athabasca,CA,2022-08-03 00:50:37,54.7169,-113.2854,63.01,58,16,4.56
447,Lata,PT,2022-08-03 00:55:28,40.1629,-8.3327,61.05,94,32,0.49
448,Aasiaat,GL,2022-08-03 00:55:29,68.7098,-52.8699,41.63,95,100,11.34
449,Camabatela,AO,2022-08-03 00:55:29,-8.1881,15.375,55.13,96,14,4.12
450,Acapulco,MX,2022-08-03 00:55:30,16.8634,-99.8901,82.49,80,31,1.12
451,Port Keats,AU,2022-08-03 00:55:30,-14.25,129.55,81.55,55,100,4.29
452,Tabou,CI,2022-08-03 00:55:31,4.423,-7.3528,75.02,76,100,6.46
453,Mogok,MM,2022-08-03 00:55:31,22.9167,96.5,69.66,95,94,1.23
454,Barcarena,BR,2022-08-03 00:55:32,-1.5058,-48.6258,82.45,79,100,8.46
455,Vanavara,RU,2022-08-03 00:55:32,60.34,102.2797,56.89,94,100,5.32
456,Bend,US,2022-08-03 00:55:33,44.0582,-121.3153,89.46,35,21,7.0
457,Matara,LK,2022-08-03 00:55:33,5.9485,80.5353,76.84,88,100,18.97
458,Caucaia,BR,2022-08-03 00:55:34,-3.7361,-38.6531,79.03,79,75,8.05
459,Kenai,US,2022-08-03 00:55:32,60.5544,-151.2583,65.03,81,0,6.91
460,Atikokan,CA,2022-08-03 00:55:34,48.7555,-91.6216,68.13,88,100,10.27
461,Kirakira,SB,2022-08-03 00:52:05,-10.4544,161.9205,84.51,71,95,11.92
462,Mount Gambier,AU,2022-08-03 00:56:35,-37.8333,140.7667,57.11,72,40,20.71
463,Iquique,CL,2022-08-03 00:56:35,-20.2208,-70.1431,59.04,77,58,3.67
464,Batemans Bay,AU,2022-08-03 00:54:41,-35.7167,150.1833,65.19,59,90,8.23
465,Penalva,BR,2022-08-03 00:56:36,-3.2942,-45.1736,72.7,74,6,3.62
466,Segou,ML,2022-08-03 00:56:37,13.4317,-6.2157,80.51,62,100,5.84
467,Olenino,RU,2022-08-03 00:56:37,56.2092,33.4889,56.75,98,95,5.57
468,Lillooet,CA,2022-08-03 00:56:37,50.6856,-121.942,84.72,34,35,5.46
469,Shimoni,KE,2022-08-03 00:56:38,-4.6476,39.3817,73.06,83,13,11.01
470,New Haven,US,2022-08-03 00:56:38,41.4001,-72.9329,78.48,88,100,4.61
471,Novoorsk,RU,2022-08-03 00:56:39,51.381,58.9813,57.85,90,100,9.17
472,Labelle,US,2022-08-03 00:56:39,26.7617,-81.4384,78.85,66,79,1.03
473,Maniitsoq,GL,2022-08-03 00:56:40,65.4167,-52.9,42.84,94,77,5.86
474,Asyut,EG,2022-08-03 00:56:40,27.181,31.1837,86.18,37,11,11.54
475,Chapais,CA,2022-08-03 00:56:40,49.7834,-74.8492,64.18,69,9,4.94
476,Miandoab,IR,2022-08-03 00:56:41,36.9694,46.1027,79.18,22,0,4.83
477,Chiredzi,ZW,2022-08-03 00:56:41,-21.05,31.6667,57.36,90,0,6.26
478,The Valley,AI,2022-08-03 00:56:42,18.217,-63.0578,82.81,77,0,16.11
479,Axim,GH,2022-08-03 00:56:42,4.8699,-2.2405,72.34,78,3,6.76
480,Deniliquin,AU,2022-08-03 00:56:42,-35.5333,144.9667,65.44,50,39,18.57
481,Viedma,AR,2022-08-03 00:56:43,-40.8135,-62.9967,44.08,81,0,6.35
482,Tahta,EG,2022-08-03 00:56:43,26.7693,31.5021,84.83,33,89,8.23
483,Yeniseysk,RU,2022-08-03 00:56:44,58.4497,92.1703,51.98,82,100,4.16
484,Tarrafal,CV,2022-08-03 00:56:44,15.2833,-23.7667,79.59,82,16,3.53
485,Batagay-Alyta,RU,2022-08-03 00:56:45,67.8006,130.4114,47.34,82,100,2.89
486,Mezen,RU,2022-08-03 00:56:45,65.8522,44.24,60.19,83,100,11.79
487,Zonguldak,TR,2022-08-03 00:56:45,41.25,31.8333,60.15,94,54,3.0
488,Fairbanks,US,2022-08-03 00:56:46,64.8378,-147.7164,67.6,76,75,6.91
489,Ternate,ID,2022-08-03 00:56:46,0.8,127.4,82.15,75,28,0.78
490,Maxixe,MZ,2022-08-03 00:55:09,-23.8597,35.3472,61.3,73,20,3.53
491,Strezhevoy,RU,2022-08-03 00:56:47,60.7333,77.5889,57.04,69,0,8.16
492,Joshimath,IN,2022-08-03 00:56:47,30.5667,79.5667,71.01,86,63,0.54
493,Luanda,AO,2022-08-03 00:56:48,-8.8368,13.2343,66.2,82,40,6.91
494,Clearwater,US,2022-08-03 00:56:48,27.9659,-82.8001,88.07,71,0,11.99
495,Ixtlan Del Rio,MX,2022-08-03 00:56:49,21.0333,-104.3667,75.18,82,95,4.61
496,Coffs Harbour,AU,2022-08-03 00:56:49,-30.3,153.1333,66.16,59,92,8.05
497,Naryan-Mar,RU,2022-08-03 00:56:50,67.6713,53.087,62.37,64,100,7.87
498,Kaduy,RU,2022-08-03 00:56:50,59.2,37.15,61.07,93,98,4.34
499,Esperantinopolis,BR,2022-08-03 00:56:51,-4.8667,-44.7083,73.69,45,75,2.08
500,Sur,OM,2022-08-03 00:56:51,22.5667,59.5289,87.71,63,94,8.34
501,Biak,ID,2022-08-03 00:56:51,-0.9131,122.8766,79.72,75,99,6.51
502,Chagoda,RU,2022-08-03 00:56:52,59.164,35.3285,54.57,98,66,3.6
503,Alexandria,EG,2022-08-03 00:56:52,31.2156,29.9553,78.76,69,0,6.91
504,Ewa Beach,US,2022-08-03 00:52:48,21.3156,-158.0072,85.98,49,40,13.8
505,Laguna,US,2022-08-03 00:56:53,38.421,-121.4238,104.14,31,0,10.36
506,Orange Park,US,2022-08-03 00:55:09,30.1661,-81.7065,88.02,76,100,6.91
507,San Andres,CO,2022-08-03 00:56:53,12.5847,-81.7006,78.82,83,100,9.22
508,Tashtyp,RU,2022-08-03 00:56:54,52.7939,89.8983,57.38,95,93,1.03
509,Sarangani,PH,2022-08-03 00:56:54,5.4033,125.4636,83.59,73,22,12.03
510,Kotka,FI,2022-08-03 00:57:55,60.4664,26.9458,58.26,75,100,5.46
511,Otse,BW,2022-08-03 00:57:55,-25.0167,25.7333,48.83,85,51,8.5
512,Chato,TZ,2022-08-03 00:57:56,-2.6378,31.7669,64.4,84,53,1.05
513,Charters Towers,AU,2022-08-03 00:57:56,-20.1,146.2667,73.56,57,0,10.13
514,Cumra,TR,2022-08-03 00:57:56,37.5732,32.7745,70.66,45,0,9.01
515,Karacabey,TR,2022-08-03 00:57:57,40.2152,28.4038,66.92,90,0,3.62
516,Chicama,PE,2022-08-03 00:57:57,-7.8447,-79.1469,57.74,86,47,7.7
517,Kerman,IR,2022-08-03 00:57:58,30.2832,57.0788,67.86,32,0,9.22
518,Choya,RU,2022-08-03 00:57:58,52.0108,86.5467,59.99,98,94,1.54
519,Prince Rupert,CA,2022-08-03 00:56:52,54.3161,-130.3201,55.49,94,100,8.05
520,Kamiiso,JP,2022-08-03 00:57:59,41.8167,140.65,68.38,94,75,13.8
521,Baykit,RU,2022-08-03 00:57:59,61.67,96.37,53.46,91,100,2.71
522,Pacifica,US,2022-08-03 00:58:00,37.6138,-122.4869,80.04,85,100,14.97
523,Waipawa,NZ,2022-08-03 00:58:00,-41.4122,175.5153,56.07,73,60,18.45
524,Dondo,MZ,2022-08-03 00:58:01,-19.6094,34.7431,69.31,90,11,3.44
525,Sawakin,SD,2022-08-03 00:58:01,19.1059,37.3321,91.76,44,83,22.21
526,Pingzhuang,CN,2022-08-03 00:58:02,42.0372,119.2889,83.17,61,0,5.01
527,Newport,GB,2022-08-03 00:53:07,51.5877,-2.9984,69.46,90,97,15.57
528,Kurri Kurri,AU,2022-08-03 00:57:52,-32.8167,151.4833,59.79,69,9,8.32
529,Puerto Carreno,CO,2022-08-03 00:58:02,6.189,-67.4859,77.0,87,100,4.92
530,Porto Belo,BR,2022-08-03 00:58:03,-27.1578,-48.5531,66.15,94,10,1.61
531,Odate,JP,2022-08-03 00:58:03,40.2686,140.5683,69.94,100,75,12.66
532,Sendai,JP,2022-08-03 00:58:04,38.2689,140.8719,79.99,89,75,8.05
533,Luwuk,ID,2022-08-03 00:53:35,-0.9516,122.7875,81.97,75,100,5.75
534,Rio Grande,BR,2022-08-03 00:56:43,-32.035,-52.0986,57.31,91,100,5.06
535,Merauke,ID,2022-08-03 00:58:05,-8.4667,140.3333,82.24,75,78,10.45
536,Marsabit,KE,2022-08-03 00:58:05,2.3284,37.9899,63.72,58,87,14.43
537,Ojinaga,MX,2022-08-03 00:58:05,29.5667,-104.4167,102.58,27,40,10.36
538,Balakhninskiy,RU,2022-08-03 00:58:06,58.0106,114.2769,73.87,66,69,2.44
539,Moerai,PF,2022-08-03 00:58:06,-22.4333,-151.3333,72.32,61,29,17.2
540,Devils Lake,US,2022-08-03 00:54:26,48.1128,-98.8651,84.18,60,0,18.41
541,Khanna,IN,2022-08-03 00:58:07,30.7044,76.2231,80.35,84,99,6.31
542,Alofi,NU,2022-08-03 00:57:58,-19.0595,-169.9187,80.49,61,40,16.11
543,Bryanka,UA,2022-08-03 00:58:08,48.511,38.6722,64.06,89,47,6.29
544,Adrar,MR,2022-08-03 00:58:08,20.5022,-10.0711,91.45,36,8,17.22
545,Mayo,US,2022-08-03 00:53:53,38.8876,-76.5119,86.97,81,12,5.21
546,Pedasi,PA,2022-08-03 00:58:09,7.5333,-80.0333,77.07,88,100,10.09
547,Namie,JP,2022-08-03 00:58:09,37.4833,141.0,82.98,78,100,4.18
548,Merke,KZ,2022-08-03 00:58:10,42.8728,73.1786,68.02,62,14,6.82
549,Vierzon,FR,2022-08-03 00:58:10,47.2101,2.0625,70.39,51,12,5.03
550,Saint Anthony,US,2022-08-03 00:58:10,45.0205,-93.218,93.13,66,20,13.8
551,Terenos,BR,2022-08-03 00:58:11,-20.4422,-54.8603,71.31,46,0,4.61
552,Riyadh,SA,2022-08-03 00:55:01,24.6877,46.7219,93.34,39,0,6.24
553,Batagay,RU,2022-08-03 00:58:12,67.6333,134.6333,50.52,85,100,2.66
554,Machali,CL,2022-08-03 00:58:12,-34.1833,-70.6667,48.81,73,0,2.17
555,General Roca,AR,2022-08-03 00:58:12,-39.0333,-67.5833,47.64,38,0,4.9
556,Edd,ER,2022-08-03 00:58:13,13.9297,41.6925,86.18,66,91,7.16
557,Sao Paulo,BR,2022-08-03 00:55:38,-23.5475,-46.6361,67.44,65,0,5.75
558,Sungaipenuh,ID,2022-08-03 00:58:13,-2.0833,101.3833,64.31,98,100,1.23
559,Tokoroa,NZ,2022-08-03 00:59:14,-38.2333,175.8667,55.94,85,100,3.0
560,Auki,SB,2022-08-03 00:59:14,-8.7676,160.7034,86.04,63,14,4.72
561,Igarka,RU,2022-08-03 00:59:15,67.4667,86.5833,50.47,67,0,7.16
562,Chikmagalur,IN,2022-08-03 00:59:15,13.3167,75.7833,66.94,97,100,1.68
563,Shingu,JP,2022-08-03 00:59:16,33.7333,135.9833,91.71,52,100,1.48
564,Collie,AU,2022-08-03 00:59:16,-33.3667,116.15,47.98,83,99,18.48
565,Waingapu,ID,2022-08-03 00:59:16,-9.6567,120.2641,80.29,66,44,7.36
566,Birin,NP,2022-08-03 00:59:17,26.8865,88.0718,66.45,90,100,1.61
567,Yarada,IN,2022-08-03 00:59:17,17.65,83.2667,79.12,94,40,3.44
568,Mardin,TR,2022-08-03 00:59:18,37.3131,40.7436,72.66,36,0,3.44
569,Augustow,PL,2022-08-03 00:56:11,53.8432,22.9798,55.81,93,11,2.01
570,Maiduguri,NG,2022-08-03 00:59:19,11.8464,13.1603,73.33,82,100,9.13
571,Thinadhoo,MV,2022-08-03 00:59:19,0.5333,72.9333,80.26,76,99,10.45
572,Pascagoula,US,2022-08-03 00:56:29,30.3658,-88.5561,78.84,94,100,6.02
573,Ilebo,CD,2022-08-03 00:59:20,-4.3167,20.5833,73.31,80,99,2.98
574,Golubitskaya,RU,2022-08-03 00:59:20,45.3222,37.2822,68.43,76,0,5.14
575,Nouadhibou,MR,2022-08-03 00:59:21,20.931,-17.0347,75.18,83,5,6.91
576,Jamame,SO,2022-08-03 00:59:21,0.0722,42.7506,74.12,78,3,12.08
577,Nakusp,CA,2022-08-03 00:58:29,50.2499,-117.8023,84.47,47,100,2.3
578,Naron,ES,2022-08-03 00:59:22,43.5167,-8.1528,70.03,91,65,10.42
579,Banjar,ID,2022-08-03 00:59:23,-8.19,114.9675,82.24,69,25,1.86
580,Mogadishu,SO,2022-08-03 00:59:23,2.0371,45.3438,75.88,81,99,18.16
